"","ID","Warehouse_block","Mode_of_Shipment","Customer_care_calls","Customer_rating","Cost_of_the_Product","Prior_purchases","Product_importance","Gender","Discount_offered","Weight_in_gms","Reached.on.Time_Y.N"
"461",461,"3","2",4,1,202,3,"2","2",18,3940,1
"462",462,"5","2",3,4,220,7,"1","1",43,2620,1
"463",463,"4","2",3,4,244,8,"1","1",1,2703,1
"464",464,"5","2",4,2,186,7,"2","2",40,3111,1
"465",465,"1","2",5,2,263,8,"2","1",24,3139,1
"466",466,"2","2",3,2,294,4,"1","2",15,1318,1
"467",467,"3","2",3,5,226,2,"2","2",2,1043,1
"468",468,"5","2",4,4,173,5,"2","2",2,1175,1
"469",469,"4","2",3,5,194,3,"2","2",10,2277,1
"470",470,"5","2",3,5,183,3,"1","2",2,3459,1
"471",471,"1","2",4,1,140,2,"1","1",61,1770,1
"472",472,"2","2",4,3,244,3,"2","1",8,3318,1
"473",473,"3","2",2,2,189,4,"1","1",9,3413,1
"474",474,"5","2",3,1,157,2,"2","2",39,1525,1
"475",475,"4","2",4,3,275,10,"2","1",10,2093,1
"476",476,"5","2",4,5,133,3,"1","1",59,1092,1
"477",477,"1","2",4,2,149,3,"2","1",26,1863,1
"478",478,"2","2",3,4,254,2,"3","2",41,3973,1
"479",479,"3","2",3,4,145,8,"1","2",24,1594,1
"480",480,"5","2",3,5,179,5,"1","1",56,1113,1
"481",481,"4","2",5,4,168,3,"1","2",13,1317,1
"482",482,"5","2",4,5,202,3,"2","2",46,3181,1
"483",483,"1","2",3,3,220,7,"1","1",25,2141,1
"484",484,"2","2",3,2,244,8,"1","2",50,3562,1
"485",485,"3","2",4,3,186,7,"2","2",30,2062,1
"486",486,"5","2",5,5,263,8,"2","2",9,2236,1
"487",487,"4","2",3,1,294,4,"1","2",25,1498,1
"488",488,"5","2",4,1,139,3,"1","2",56,1811,1
"489",489,"1","2",7,5,192,3,"1","1",46,1550,1
"490",490,"2","2",3,3,235,3,"1","1",5,3065,1
"491",491,"3","2",2,1,176,3,"1","2",15,1996,1
"492",492,"5","2",5,4,224,3,"1","2",34,2627,1
"493",493,"4","2",3,4,128,3,"2","2",51,1524,1
"494",494,"5","2",5,4,226,5,"1","1",47,2240,1
"495",495,"1","2",5,1,160,5,"2","2",16,1526,1
"496",496,"2","2",3,1,197,5,"1","1",45,2224,1
"497",497,"3","2",4,2,216,3,"1","2",12,2273,1
"498",498,"5","2",4,4,199,2,"1","1",9,3075,1
"499",499,"4","2",5,5,271,2,"1","1",27,3957,1
"500",500,"5","2",5,1,201,3,"1","2",47,2657,1
"501",501,"1","2",3,4,212,2,"1","1",33,2021,1
"502",502,"2","2",3,2,177,3,"1","1",10,1641,1
"503",503,"3","2",3,4,191,4,"2","2",43,2903,1
"504",504,"5","2",3,2,174,3,"1","1",30,1986,1
"505",505,"4","2",5,3,162,2,"1","2",14,1045,1
"506",506,"5","2",3,1,219,2,"1","2",39,2696,1
"507",507,"1","2",4,4,155,3,"2","2",35,1421,1
"508",508,"2","2",5,3,230,3,"2","2",3,2923,1
"509",509,"3","2",4,5,192,2,"2","2",36,2497,1
"510",510,"5","2",5,2,235,3,"1","1",14,2984,1
"511",511,"4","2",3,2,200,3,"1","1",46,3642,1
"512",512,"5","2",5,2,172,3,"2","1",65,1667,1
"513",513,"1","2",5,4,160,4,"1","2",6,1603,1
"514",514,"2","2",5,3,250,5,"1","1",12,2722,1
"515",515,"3","2",4,2,174,3,"1","1",9,1682,1
"516",516,"5","2",3,2,204,3,"3","2",54,3608,1
"517",517,"4","2",3,5,274,3,"2","2",51,3476,1
"518",518,"5","2",5,5,262,2,"2","2",62,3744,1
"519",519,"1","2",4,5,138,3,"2","1",23,1785,1
"520",520,"2","2",3,1,215,3,"2","2",2,3873,1
"521",521,"3","2",3,1,145,2,"1","2",34,1773,1
"522",522,"5","1",4,5,149,2,"2","1",56,1141,1
"523",523,"4","1",6,5,212,2,"2","1",38,2359,1
"524",524,"5","1",3,1,155,3,"2","2",47,1193,1
"525",525,"1","1",5,2,154,3,"1","1",40,1238,1
"526",526,"2","1",3,3,249,3,"2","1",51,2173,1
"527",527,"3","1",5,1,206,2,"1","1",2,3490,1
"528",528,"5","1",4,5,235,3,"2","2",22,2015,1
"529",529,"4","1",5,5,261,3,"2","2",8,3257,1
"530",530,"5","1",6,1,243,4,"3","2",22,3537,1
"531",531,"1","1",3,2,237,2,"3","1",26,3103,1
"532",532,"2","1",2,4,179,2,"1","2",19,1900,1
"533",533,"3","1",4,3,192,3,"1","2",43,3498,1
"534",534,"5","1",3,1,141,3,"2","2",39,1838,1
"535",535,"4","1",3,2,245,3,"1","2",61,2188,1
"536",536,"5","1",4,4,177,4,"2","2",32,1774,1
"537",537,"1","1",2,3,154,4,"3","2",17,1897,1
"538",538,"2","1",4,4,228,3,"2","2",12,3359,1
"539",539,"3","1",3,3,207,6,"3","2",24,3702,1
"540",540,"5","1",4,4,266,4,"2","2",33,2701,1
"541",541,"4","1",3,3,172,3,"2","2",42,1707,1
"542",542,"5","1",4,3,142,3,"1","2",35,1512,1
"543",543,"1","1",4,5,218,3,"1","2",40,3200,1
"544",544,"2","3",3,3,231,2,"1","1",46,2962,1
"545",545,"3","3",4,2,180,3,"1","2",47,1434,1
"546",546,"5","3",3,1,168,3,"1","1",46,1886,1
"547",547,"4","3",5,5,147,4,"3","2",42,1642,1
"548",548,"5","3",5,4,245,5,"1","1",6,3592,1
"549",549,"1","3",2,4,182,3,"2","1",47,3792,1
"550",550,"2","3",3,4,176,3,"2","2",8,1567,1
"551",551,"3","3",5,3,197,4,"2","2",51,2917,1
"552",552,"5","3",3,5,233,3,"2","1",52,3519,1
"553",553,"4","3",3,4,156,2,"1","1",8,1145,1
"554",554,"5","3",2,3,257,4,"2","2",52,2073,1
"555",555,"1","3",5,4,250,3,"1","2",11,3373,1
"556",556,"2","3",5,4,189,5,"1","1",3,3301,1
"557",557,"3","3",3,3,255,2,"3","1",7,3311,1
"558",558,"5","3",2,3,198,2,"2","1",28,3514,1
"559",559,"4","3",4,2,164,3,"2","1",15,1489,1
"560",560,"5","3",5,2,271,3,"2","1",32,3785,1
"561",561,"1","3",3,1,185,2,"2","2",34,3299,1
"562",562,"2","3",2,5,157,6,"3","2",17,1764,1
"563",563,"3","3",3,2,137,2,"2","1",17,1673,1
"564",564,"5","3",3,3,229,3,"1","1",14,2164,1
"565",565,"4","3",3,3,234,2,"2","2",39,2449,1
"566",566,"5","2",4,3,216,2,"1","1",52,3578,1
"567",567,"1","2",3,1,163,4,"1","2",20,1940,1
"568",568,"2","2",5,2,268,3,"1","1",19,2526,1
"569",569,"3","2",3,3,205,5,"2","1",35,2988,1
"570",570,"5","2",4,5,265,2,"2","2",18,2969,1
"571",571,"4","2",2,2,236,3,"2","1",3,3416,1
"572",572,"5","2",4,1,132,3,"1","1",63,1901,1
"573",573,"1","2",3,4,234,2,"2","1",46,3108,1
"574",574,"2","2",4,3,108,6,"1","2",22,1745,1
"575",575,"3","2",4,2,276,2,"1","1",54,3706,1
"576",576,"5","2",4,2,179,4,"1","1",1,1063,1
"577",577,"4","2",4,1,230,3,"2","1",40,2225,1
"578",578,"5","2",3,2,210,3,"2","2",43,2096,1
"579",579,"1","2",3,2,173,3,"1","2",15,1992,1
"580",580,"2","2",2,5,201,3,"2","2",29,3894,1
"581",581,"3","2",3,3,214,2,"1","1",21,3342,1
"582",582,"5","2",4,2,216,2,"2","2",22,3024,1
"583",583,"4","2",2,5,144,3,"2","1",61,1313,1
"584",584,"5","2",5,5,182,3,"2","2",27,3039,1
"585",585,"1","2",3,3,163,2,"2","2",48,1369,1
"586",586,"2","2",3,3,234,3,"2","2",8,2334,1
"587",587,"3","2",3,2,158,3,"3","2",59,1307,1
"588",588,"5","2",3,5,194,2,"2","1",4,3496,1
"589",589,"4","2",3,1,201,6,"2","2",3,2497,1
"590",590,"5","2",3,2,178,2,"2","2",59,1933,1
"591",591,"1","2",4,1,214,5,"2","1",51,2669,1
"592",592,"2","2",3,3,281,2,"2","1",55,3047,1
"593",593,"3","2",3,2,260,3,"2","2",2,2176,1
"594",594,"5","2",3,2,200,2,"2","2",46,3174,1
"595",595,"4","2",5,3,209,2,"3","2",49,2581,1
"596",596,"5","2",3,1,185,3,"1","1",61,3280,1
"597",597,"1","2",4,3,230,3,"1","2",62,2236,1
"598",598,"2","2",3,4,134,3,"2","2",31,1540,1
"599",599,"3","2",4,5,270,2,"1","2",34,2821,1
"600",600,"5","2",4,1,140,3,"2","2",1,1464,1
"601",601,"4","2",6,3,133,5,"2","1",32,1367,1
"602",602,"5","2",3,4,145,3,"2","1",44,1218,1
"603",603,"1","2",4,3,206,3,"2","1",58,2135,1
"604",604,"2","2",3,1,162,2,"1","2",52,1125,1
"605",605,"3","2",4,3,187,2,"1","2",58,3665,1
"606",606,"5","2",4,4,166,5,"1","2",54,1203,1
"607",607,"4","2",4,5,178,3,"1","2",48,1819,1
"608",608,"5","2",3,1,167,2,"3","2",34,1967,1
"609",609,"1","2",4,4,224,3,"3","1",60,3145,1
"610",610,"2","2",4,4,158,3,"2","1",11,1224,1
"611",611,"3","2",3,4,134,2,"2","1",43,1198,1
"612",612,"5","2",4,2,147,2,"2","2",20,1387,1
"613",613,"4","2",4,3,187,3,"1","1",61,2207,1
"614",614,"5","2",4,5,247,2,"2","2",18,2404,1
"615",615,"1","2",5,4,182,4,"3","1",20,2212,1
"616",616,"2","2",4,1,177,4,"2","2",33,1049,1
"617",617,"3","2",5,5,143,2,"3","2",18,1066,1
"618",618,"5","2",5,3,245,2,"2","2",8,3231,1
"619",619,"4","2",4,1,133,4,"2","1",64,1834,1
"620",620,"5","2",3,5,224,2,"1","1",13,3891,1
"621",621,"1","2",2,5,265,2,"1","2",50,3859,1
"622",622,"2","2",4,1,138,2,"1","1",28,1528,1
"623",623,"3","2",3,4,253,3,"1","1",6,3788,1
"624",624,"5","2",4,1,165,3,"2","1",51,1293,1
"625",625,"4","2",4,3,265,3,"1","2",65,3578,1
"626",626,"5","2",3,2,238,3,"3","2",54,3142,1
"627",627,"1","2",5,2,236,3,"1","2",51,3402,1
"628",628,"2","2",4,2,190,5,"3","2",38,3022,1
"629",629,"3","2",6,1,104,4,"2","2",23,1442,1
"630",630,"5","2",4,5,245,2,"1","2",19,2616,1
"631",631,"4","2",3,1,155,3,"2","2",27,1022,1
"632",632,"5","2",3,2,233,3,"1","1",63,2143,1
"633",633,"1","2",4,3,171,4,"1","2",55,1539,1
"634",634,"2","2",2,3,164,2,"1","1",56,1491,1
"635",635,"3","2",3,1,141,3,"1","1",6,1361,1
"636",636,"5","2",5,3,266,2,"1","2",61,2118,1
"637",637,"4","2",3,4,192,2,"1","2",56,3765,1
"638",638,"5","2",3,3,229,6,"2","2",61,2298,1
"639",639,"1","2",6,2,269,4,"2","1",38,3171,1
"640",640,"2","2",3,4,247,4,"1","1",59,2939,1
"641",641,"3","2",4,4,157,2,"1","2",2,1087,1
"642",642,"5","2",3,2,148,3,"2","2",64,1280,1
"643",643,"4","2",4,1,240,2,"1","1",14,2437,1
"644",644,"5","2",4,3,197,4,"2","1",58,3617,1
"645",645,"1","2",6,4,121,5,"1","1",23,1734,1
"646",646,"2","2",4,2,124,3,"3","1",60,1107,1
"647",647,"3","2",4,2,153,3,"2","2",53,1185,1
"648",648,"5","2",5,2,105,4,"3","1",1,1622,1
"649",649,"4","2",4,3,202,3,"2","1",2,3962,1
"650",650,"5","2",5,4,162,2,"1","2",54,1635,1
"651",651,"1","2",3,4,164,3,"2","1",13,1158,1
"652",652,"2","2",3,2,231,4,"2","1",48,3370,1
"653",653,"3","2",5,2,209,4,"2","2",12,2933,1
"654",654,"5","2",3,1,157,2,"3","1",19,1898,1
"655",655,"4","2",4,5,249,2,"1","1",4,2725,1
"656",656,"5","2",2,3,264,2,"1","2",63,2896,1
"657",657,"1","2",3,1,111,4,"1","1",61,1844,1
"658",658,"2","2",3,1,242,3,"2","2",10,3606,1
"659",659,"3","1",4,4,169,3,"1","1",23,1058,1
"660",660,"5","1",5,3,138,2,"1","1",13,1056,1
"661",661,"4","1",5,1,158,3,"1","1",9,1483,1
"662",662,"5","1",5,3,146,4,"1","1",5,1718,1
"663",663,"1","1",4,4,218,5,"2","2",36,2995,1
"664",664,"2","1",3,2,178,2,"2","2",22,1247,1
"665",665,"3","1",4,5,197,3,"1","2",34,3784,1
"666",666,"5","1",3,3,243,2,"2","1",17,3230,1
"667",667,"4","1",5,2,254,4,"3","1",37,2608,1
"668",668,"5","1",3,1,237,4,"1","1",33,2782,1
"669",669,"1","1",5,1,179,3,"1","2",62,1945,1
"670",670,"2","1",3,2,189,3,"2","1",38,2108,1
"671",671,"3","1",4,3,244,3,"2","1",1,3982,1
"672",672,"5","1",3,3,266,2,"2","1",46,3594,1
"673",673,"4","1",5,4,263,3,"3","1",10,2538,1
"674",674,"5","1",3,2,247,2,"2","1",39,3189,1
"675",675,"1","1",4,5,202,3,"1","2",6,2616,1
"676",676,"2","1",4,4,227,3,"2","2",1,2761,1
"677",677,"3","1",4,5,189,2,"1","2",15,2457,1
"678",678,"5","1",6,4,160,2,"1","2",31,1689,1
"679",679,"4","1",3,3,117,3,"2","1",56,1618,1
"680",680,"5","1",3,1,202,2,"3","1",52,2312,1
"681",681,"1","3",4,3,201,3,"2","2",54,2487,1
"682",682,"2","3",3,4,273,2,"2","2",39,2651,1
"683",683,"3","3",4,4,143,2,"2","1",58,1038,1
"684",684,"5","3",4,5,137,4,"3","1",29,1262,1
"685",685,"4","3",5,5,236,3,"3","1",34,3455,1
"686",686,"5","3",4,2,241,2,"1","1",17,3844,1
"687",687,"1","3",4,2,187,2,"1","2",6,3625,1
"688",688,"2","3",4,5,273,2,"3","1",63,3516,1
"689",689,"3","3",5,2,170,3,"1","1",15,1314,1
"690",690,"5","3",3,5,138,3,"1","2",37,1266,1
"691",691,"4","3",5,4,150,2,"1","1",60,1034,1
"692",692,"5","3",5,5,140,3,"3","2",42,1384,1
"693",693,"1","3",4,1,250,2,"1","1",17,3544,1
"694",694,"2","3",3,3,207,7,"2","1",19,2182,1
"695",695,"3","3",4,4,214,3,"1","1",36,2684,1
"696",696,"5","3",4,1,179,3,"1","1",63,1215,1
"697",697,"4","3",5,1,149,4,"2","2",20,1110,1
"698",698,"5","3",3,5,151,2,"1","2",16,1422,1
"699",699,"1","3",4,3,264,3,"2","1",23,2376,1
"700",700,"2","3",6,5,113,3,"3","1",31,1037,1
"701",701,"3","3",6,1,281,3,"2","2",36,2536,1
"702",702,"5","3",4,2,197,7,"2","1",43,3730,1
"703",703,"4","2",3,4,265,8,"1","2",35,3299,1
"704",704,"5","2",4,2,259,3,"1","2",47,3764,1
"705",705,"1","2",5,1,200,8,"1","2",18,3806,1
"706",706,"2","2",2,4,111,2,"3","1",60,1787,1
"707",707,"3","2",3,5,223,3,"2","1",53,3670,1
"708",708,"5","2",3,3,241,3,"1","1",5,2713,1
"709",709,"4","2",4,1,139,3,"1","2",25,1152,1
"710",710,"5","2",7,1,192,3,"1","1",38,1372,1
"711",711,"1","2",3,4,117,3,"2","1",23,1527,1
"712",712,"2","2",3,1,202,2,"3","2",21,3120,1
"713",713,"3","2",4,2,201,3,"2","2",39,2066,1
"714",714,"5","2",3,3,273,2,"2","2",16,2466,1
"715",715,"4","2",4,3,143,2,"2","2",64,1910,1
"716",716,"5","2",4,1,137,4,"3","1",15,1391,1
"717",717,"1","2",5,3,236,3,"3","2",47,3519,1
"718",718,"2","2",4,1,241,2,"1","2",39,2935,1
"719",719,"3","2",4,5,187,2,"1","1",44,3218,1
"720",720,"5","2",4,3,273,2,"3","1",43,3462,1
"721",721,"4","2",5,3,170,3,"1","2",12,1018,1
"722",722,"5","2",3,4,138,3,"1","2",54,1648,1
"723",723,"1","2",5,3,150,2,"1","1",2,1682,1
"724",724,"2","2",5,4,140,3,"3","2",56,1332,1
"725",725,"3","2",4,3,250,2,"1","2",46,2878,1
"726",726,"5","2",3,4,207,7,"2","2",46,2670,1
"727",727,"4","2",4,2,214,3,"1","2",18,2574,1
"728",728,"5","2",4,3,179,3,"1","1",45,1903,1
"729",729,"1","2",5,2,149,4,"2","1",48,1068,1
"730",730,"2","2",3,1,151,2,"1","2",4,1748,1
"731",731,"3","2",4,5,264,3,"2","1",16,2245,1
"732",732,"5","2",6,5,113,3,"3","2",35,1402,1
"733",733,"4","2",6,3,281,3,"2","1",11,2135,1
"734",734,"5","2",4,4,197,7,"2","2",22,2065,1
"735",735,"1","2",3,4,265,8,"1","1",2,3622,1
"736",736,"2","2",4,1,259,3,"1","1",39,2427,1
"737",737,"3","2",5,3,200,8,"1","2",9,2741,1
"738",738,"5","2",2,1,111,2,"3","2",10,1920,1
"739",739,"4","2",3,2,223,3,"2","2",6,2127,1
"740",740,"5","2",3,2,241,3,"1","1",22,3030,1
"741",741,"1","2",4,5,139,3,"1","2",65,1277,1
"742",742,"2","2",7,4,192,3,"1","2",33,1694,1
"743",743,"3","2",3,5,180,4,"2","2",59,1481,1
"744",744,"5","2",3,3,153,5,"1","1",35,1089,1
"745",745,"4","2",2,4,280,4,"1","1",48,1463,1
"746",746,"5","2",7,5,243,5,"2","1",28,1100,1
"747",747,"1","2",3,4,214,2,"1","1",50,3881,1
"748",748,"2","2",4,4,177,2,"1","1",6,1112,1
"749",749,"3","2",3,2,182,3,"2","2",39,3828,1
"750",750,"5","2",4,5,185,3,"2","1",17,2824,1
"751",751,"4","2",3,3,143,3,"2","1",23,1281,1
"752",752,"5","2",3,3,162,3,"2","1",7,1901,1
"753",753,"1","2",3,1,171,2,"1","1",34,1999,1
"754",754,"2","2",5,1,227,3,"1","2",14,2589,1
"755",755,"3","2",3,5,205,6,"1","2",25,2232,1
"756",756,"5","2",3,5,258,3,"1","1",17,3033,1
"757",757,"4","2",4,5,195,5,"2","2",10,3537,1
"758",758,"5","2",4,1,224,2,"1","1",8,3638,1
"759",759,"1","2",2,5,192,6,"1","2",41,2673,1
"760",760,"2","2",3,3,202,3,"2","2",35,3986,1
"761",761,"3","2",5,3,235,2,"2","2",12,3358,1
"762",762,"5","2",3,4,218,3,"1","1",22,3818,1
"763",763,"4","2",6,5,176,4,"2","1",31,1262,1
"764",764,"5","2",3,3,221,2,"2","2",26,3120,1
"765",765,"1","2",3,4,157,3,"1","2",32,1370,1
"766",766,"2","2",4,2,259,4,"1","2",13,2495,1
"767",767,"3","2",2,1,249,3,"1","1",11,2534,1
"768",768,"5","2",4,1,263,5,"1","2",62,2292,1
"769",769,"4","2",4,3,141,3,"1","2",2,1915,1
"770",770,"5","2",4,1,114,3,"2","2",9,1240,1
"771",771,"1","2",3,4,179,4,"1","2",44,1004,1
"772",772,"2","2",4,3,179,3,"2","1",40,1584,1
"773",773,"3","2",3,5,193,3,"1","2",47,3523,1
"774",774,"5","2",3,2,137,3,"2","2",23,1246,1
"775",775,"4","2",3,5,110,3,"1","1",55,1875,1
"776",776,"5","2",3,1,270,3,"2","2",61,3582,1
"777",777,"1","2",5,1,175,3,"2","2",64,1110,1
"778",778,"2","2",5,1,234,2,"1","1",12,2372,1
"779",779,"3","2",2,4,177,3,"2","1",48,1113,1
"780",780,"5","2",3,4,153,2,"1","2",24,1442,1
"781",781,"4","2",4,5,252,3,"1","1",16,2332,1
"782",782,"5","2",2,4,122,2,"1","2",32,1213,1
"783",783,"1","2",4,5,215,2,"2","2",34,2258,1
"784",784,"2","2",3,3,140,4,"1","2",47,1207,1
"785",785,"3","2",3,1,209,2,"1","1",43,2237,1
"786",786,"5","2",2,3,144,3,"3","1",40,1500,1
"787",787,"4","2",4,2,210,3,"1","1",16,2046,1
"788",788,"5","2",5,1,160,3,"2","2",22,1693,1
"789",789,"1","2",5,4,134,2,"1","2",20,1549,1
"790",790,"2","2",3,2,138,3,"2","2",34,1159,1
"791",791,"3","2",4,3,200,2,"2","1",65,3485,1
"792",792,"5","2",5,4,133,2,"2","1",30,1161,1
"793",793,"4","2",2,4,121,5,"1","1",32,1788,1
"794",794,"5","2",4,3,257,3,"2","1",5,2489,1
"795",795,"1","2",4,5,255,4,"1","1",14,3099,1
"796",796,"2","1",4,1,158,3,"1","2",32,1061,1
"797",797,"3","1",4,4,248,4,"1","2",49,2322,1
"798",798,"5","1",2,3,194,4,"2","1",65,3795,1
"799",799,"4","1",4,3,184,3,"2","2",19,2774,1
"800",800,"5","1",5,5,249,4,"2","2",38,2797,1
"801",801,"1","1",5,5,170,2,"2","2",36,1278,1
"802",802,"2","1",3,4,261,2,"2","2",1,3398,1
"803",803,"3","1",3,2,262,2,"1","2",26,2370,1
"804",804,"5","1",4,4,224,3,"2","1",9,2952,1
"805",805,"4","1",3,4,130,2,"2","2",42,1213,1
"806",806,"5","1",4,1,133,3,"1","1",57,1379,1
"807",807,"1","1",3,1,145,4,"1","2",58,1751,1
"808",808,"2","1",2,4,136,6,"1","2",53,1213,1
"809",809,"3","1",4,5,163,5,"1","1",24,1658,1
"810",810,"5","1",3,3,183,3,"1","2",45,2181,1
"811",811,"4","1",5,3,216,3,"2","2",1,2434,1
"812",812,"5","1",4,1,182,3,"2","1",28,2005,1
"813",813,"1","1",4,5,191,3,"1","2",19,2392,1
"814",814,"2","1",3,2,140,2,"3","2",7,1401,1
"815",815,"3","1",4,4,161,3,"3","2",59,1165,1
"816",816,"5","1",4,2,200,4,"1","1",43,2747,1
"817",817,"4","1",4,1,176,3,"2","2",36,1891,1
"818",818,"5","3",5,2,247,3,"1","1",32,3645,1
"819",819,"1","3",3,4,262,2,"1","1",15,3287,1
"820",820,"2","3",4,5,154,2,"1","2",49,1532,1
"821",821,"3","3",3,1,186,3,"2","2",11,3800,1
"822",822,"5","3",2,1,98,3,"1","2",29,1806,1
"823",823,"4","3",3,3,268,3,"1","2",33,3872,1
"824",824,"5","3",5,3,178,2,"2","2",60,1830,1
"825",825,"1","3",3,1,142,2,"3","1",18,1428,1
"826",826,"2","3",4,5,160,3,"1","1",33,1837,1
"827",827,"3","3",5,2,232,2,"2","1",24,2174,1
"828",828,"5","3",4,2,209,2,"1","2",23,2533,1
"829",829,"4","3",4,2,230,3,"2","1",33,3602,1
"830",830,"5","3",5,4,223,3,"1","2",40,2074,1
"831",831,"1","3",4,4,201,3,"3","2",7,2644,1
"832",832,"2","3",3,5,224,3,"2","2",20,2937,1
"833",833,"3","3",2,3,251,3,"1","2",2,3351,1
"834",834,"5","3",3,4,145,6,"2","1",57,1949,1
"835",835,"4","3",5,4,271,3,"2","2",16,2563,1
"836",836,"5","3",3,5,218,4,"2","1",60,3048,1
"837",837,"1","3",3,4,229,2,"1","1",51,2628,1
"838",838,"2","3",5,2,278,2,"1","2",17,2493,1
"839",839,"3","3",2,4,168,3,"1","2",15,1886,1
"840",840,"5","2",5,2,151,6,"2","1",12,1920,1
"841",841,"4","2",3,1,232,3,"1","1",9,2958,1
"842",842,"5","2",3,2,140,2,"1","2",16,1685,1
"843",843,"1","2",4,2,141,3,"1","1",34,1619,1
"844",844,"2","2",5,4,182,5,"2","2",23,3398,1
"845",845,"3","2",4,2,139,5,"1","2",52,1977,1
"846",846,"5","2",5,2,145,5,"2","2",22,1818,1
"847",847,"4","2",4,4,140,3,"2","1",11,1911,1
"848",848,"5","2",3,4,267,3,"2","2",62,3589,1
"849",849,"1","2",3,1,191,3,"3","2",60,2069,1
"850",850,"2","2",4,2,133,4,"2","2",52,1401,1
"851",851,"3","2",4,2,170,2,"1","2",1,1446,1
"852",852,"5","2",4,5,170,2,"1","2",57,1533,1
"853",853,"4","2",3,2,149,4,"2","2",21,1636,1
"854",854,"5","2",5,4,279,2,"2","2",1,3933,1
"855",855,"1","2",4,3,121,2,"2","1",11,1906,1
"856",856,"2","2",3,2,139,2,"1","1",63,1767,1
"857",857,"3","2",3,4,265,2,"3","2",64,2493,1
"858",858,"5","2",5,2,239,5,"2","1",24,2472,1
"859",859,"4","2",4,3,119,5,"2","1",5,1841,1
"860",860,"5","2",4,1,265,4,"1","2",30,3896,1
"861",861,"1","2",5,3,144,6,"2","2",35,1009,1
"862",862,"2","2",3,2,148,2,"1","2",58,1537,1
"863",863,"3","2",5,4,269,2,"2","1",38,2770,1
"864",864,"5","2",2,3,188,3,"2","2",51,3191,1
"865",865,"4","2",3,4,187,2,"3","1",8,3725,1
"866",866,"5","2",6,1,168,5,"3","2",65,1601,1
"867",867,"1","2",4,1,199,2,"1","2",46,3371,1
"868",868,"2","2",4,3,261,3,"1","2",10,2802,1
"869",869,"3","2",3,1,218,3,"1","1",4,2304,1
"870",870,"5","2",3,1,196,3,"1","2",64,2911,1
"871",871,"4","2",4,5,147,3,"2","2",46,1469,1
"872",872,"5","2",4,2,208,3,"3","1",17,2777,1
"873",873,"1","2",3,1,178,5,"1","2",15,1242,1
"874",874,"2","2",4,4,197,3,"2","1",20,3080,1
"875",875,"3","2",2,4,206,2,"1","2",30,3955,1
"876",876,"5","2",4,1,222,3,"2","1",45,3158,1
"877",877,"4","2",3,3,247,2,"2","1",55,3461,1
"878",878,"5","2",4,1,222,3,"2","1",25,2582,1
"879",879,"1","2",6,1,205,5,"1","1",14,3213,1
"880",880,"2","2",5,2,244,3,"1","1",8,3571,1
"881",881,"3","2",2,4,194,6,"2","2",39,3770,1
"882",882,"5","2",4,5,190,2,"1","1",36,3548,1
"883",883,"4","2",3,4,169,2,"1","1",17,1242,1
"884",884,"5","2",3,2,251,2,"1","2",5,3443,1
"885",885,"1","2",2,2,161,2,"2","2",1,1642,1
"886",886,"2","2",3,2,252,4,"1","1",29,2353,1
"887",887,"3","2",4,2,271,3,"1","2",19,2693,1
"888",888,"5","2",5,3,150,3,"2","1",21,1187,1
"889",889,"4","2",3,5,212,3,"3","1",6,2069,1
"890",890,"5","2",5,3,198,4,"3","1",65,3407,1
"891",891,"1","2",3,4,266,2,"3","2",33,3798,1
"892",892,"2","2",3,4,255,4,"1","2",12,2266,1
"893",893,"3","2",4,1,166,3,"3","2",3,1453,1
"894",894,"5","2",3,2,232,2,"1","2",39,2139,1
"895",895,"4","2",3,5,198,2,"2","2",62,3015,1
"896",896,"5","2",4,3,170,3,"1","2",21,1588,1
"897",897,"1","2",4,2,162,2,"1","1",16,1014,1
"898",898,"2","2",3,4,135,3,"1","1",22,1378,1
"899",899,"3","2",3,5,242,3,"2","1",19,3753,1
"900",900,"5","2",4,3,206,3,"2","2",20,2247,1
"901",901,"4","2",5,5,253,6,"2","1",59,2627,1
"902",902,"5","2",5,3,208,3,"2","1",35,3884,1
"903",903,"1","2",3,3,250,3,"1","2",33,3463,1
"904",904,"2","2",4,1,143,2,"2","1",3,1996,1
"905",905,"3","2",5,5,236,3,"2","2",62,3365,1
"906",906,"5","2",4,4,147,3,"1","1",13,1145,1
"907",907,"4","2",2,5,113,5,"1","1",43,1638,1
"908",908,"5","2",5,1,165,2,"3","1",54,1190,1
"909",909,"1","2",4,1,235,4,"1","1",22,2066,1
"910",910,"2","2",4,5,186,10,"1","2",42,3521,1
"911",911,"3","2",4,2,274,10,"2","2",29,2949,1
"912",912,"5","2",2,5,163,3,"2","2",37,1079,1
"913",913,"4","2",4,4,161,3,"1","2",6,1386,1
"914",914,"5","2",4,4,264,2,"1","1",35,2336,1
"915",915,"1","2",3,1,255,2,"2","1",42,3459,1
"916",916,"2","2",4,1,258,3,"2","1",3,3928,1
"917",917,"3","2",5,5,261,8,"2","1",39,2103,1
"918",918,"5","2",5,3,188,7,"2","1",3,3637,1
"919",919,"4","2",3,4,188,3,"3","1",11,3072,1
"920",920,"5","2",3,2,160,10,"2","1",25,1548,1
"921",921,"1","2",3,2,214,2,"1","1",26,3503,1
"922",922,"2","2",4,4,209,8,"2","2",46,3345,1
"923",923,"3","2",4,1,208,7,"3","1",8,2193,1
